0	0.000616253180661578
0.002	0.00067589058524173
0.004	0.000636132315521629
0.006	0.000536736641221374
0.008	0.000616253180661578
0.01	0.000477099236641221
0.012	0.000596374045801527
0.014	0.000596374045801527
0.016	0.000636132315521629
0.018	0.000616253180661578
0.02	0.0005466762086514
0.022	0.000626192748091603
0.024	0.000665951017811705
0.026	0.000576494910941476
0.028	0.000536736641221374
0.03	0.000646071882951654
0.032	0.00067589058524173
0.034	0.00056655534351145
0.036	0.000506917938931298
0.038	0.000526797073791349
0.04	0.000606313613231552
0.042	0.000417461832061069
0.044	0.000685830152671756
0.046	0.000447280534351145
0.048	0.000606313613231552
0.05	0.00065601145038168
0.052	0.000626192748091603
0.054	0.000596374045801527
0.056	0.000626192748091603
0.058	0.000636132315521629
0.06	0.000576494910941476
0.062	0.00056655534351145
0.064	0.000695769720101781
0.066	0.000685830152671756
0.068	0.000516857506361323
0.07	0.000636132315521629
0.072	0.000616253180661578
0.074	0.000715648854961832
0.076	0.000725588422391858
0.078	0.000596374045801527
0.08	0.000616253180661578
0.082	0.00056655534351145
0.084	0.000646071882951654
0.086	0.000536736641221374
0.088	0.000695769720101781
0.09	0.000506917938931298
0.092	0.0005466762086514
0.094	0.000576494910941476
0.096	0.000506917938931298
0.098	0.0005466762086514
0.1	0.00056655534351145
0.102	0.000715648854961832
0.104	0.000596374045801527
0.106	0.000576494910941476
0.108	0.000685830152671756
0.11	0.000805104961832061
0.112	0.000467159669211196
0.114	0.000626192748091603
0.116	0.000586434478371501
0.118	0.000596374045801527
0.12	0.000516857506361323
0.122	0.000616253180661578
0.124	0.000526797073791349
0.126	0.000526797073791349
0.128	0.000626192748091603
0.13	0.000477099236641221
0.132	0.000596374045801527
0.134	0.000636132315521629
0.136	0.000606313613231552
0.138	0.000596374045801527
0.14	0.000715648854961832
0.142	0.000596374045801527
0.144	0.00056655534351145
0.146	0.000536736641221374
0.148	0.000646071882951654
0.15	0.000586434478371501
0.152	0.000616253180661578
0.154	0.000506917938931298
0.156	0.000526797073791349
0.158	0.000626192748091603
0.16	0.000725588422391858
0.162	0.000496978371501272
0.164	0.0005466762086514
0.166	0.00065601145038168
0.168	0.000606313613231552
0.17	0.000665951017811705
0.172	0.000477099236641221
0.174	0.000586434478371501
0.176	0.000526797073791349
0.178	0.000815044529262087
0.18	0.000477099236641221
0.182	0.000526797073791349
0.184	0.000556615776081425
0.186	0.000586434478371501
0.188	0.000606313613231552
0.19	0.00067589058524173
0.192	0.000636132315521629
0.194	0.000526797073791349
0.196	0.000576494910941476
0.198	0.000725588422391858
0.2	0.000646071882951654
0.202	0.000924379770992367
0.204	0.00159033078880407
0.206	0.00198791348600509
0.208	0.0033595737913486
0.21	0.00520833333333333
0.212	0.00983023218829517
0.214	0.01563493956743
0.216	0.0246799459287532
0.218	0.0372137404580153
0.22	0.0559498250636132
0.222	0.0803713422391858
0.224	0.11317191475827
0.226	0.154709367048346
0.228	0.20305542302799
0.23	0.259750715648855
0.232	0.32437778307888
0.234	0.391211434478371
0.236	0.469217159669211
0.238	0.545692191475827
0.24	0.620825381679389
0.242	0.692748091603053
0.244	0.764293097964377
0.246	0.827290076335878
0.248	0.880983619592875
0.25	0.919181377226463
0.252	0.959804389312977
0.254	0.975866730279898
0.256	0.992435989185751
0.258	1
0.26	0.990408317430025
0.262	0.978570292620865
0.264	0.965628975826972
0.266	0.936028944020356
0.268	0.917332617684478
0.27	0.879701415394402
0.272	0.851015823791349
0.274	0.820849236641221
0.276	0.791418177480916
0.278	0.754840569338422
0.28	0.724236641221374
0.282	0.693493559160305
0.284	0.663545642493639
0.286	0.63269322519084
0.288	0.603182649491094
0.29	0.573264551526718
0.292	0.54283953562341
0.294	0.517921040076336
0.296	0.493976622137405
0.298	0.472467398218829
0.3	0.450043734096692
0.302	0.427610130407125
0.304	0.410772503180662
0.306	0.393129770992366
0.308	0.37486084605598
0.31	0.362833969465649
0.312	0.346314408396947
0.314	0.330391221374046
0.316	0.317807729007634
0.318	0.305154659669211
0.32	0.292362436386768
0.322	0.280971692111959
0.324	0.273695928753181
0.326	0.265306933842239
0.328	0.255536339058524
0.33	0.245427798982188
0.332	0.241829675572519
0.334	0.234961434478372
0.336	0.227626033715013
0.338	0.221751749363868
0.34	0.215330788804071
0.342	0.209198075699746
0.344	0.204854484732824
0.346	0.200789201653944
0.348	0.197091682569975
0.35	0.192002624045802
0.352	0.188156011450382
0.354	0.186824109414758
0.356	0.17954834605598
0.358	0.177620069974555
0.36	0.174737595419847
0.362	0.172431615776081
0.364	0.167581106870229
0.366	0.167531409033079
0.368	0.162879691475827
0.37	0.161706822519084
0.372	0.158506281806616
0.374	0.1563493956743
0.376	0.154351542620865
0.378	0.151459128498728
0.38	0.148884780534351
0.382	0.148944417938931
0.384	0.144004452926209
0.386	0.143696326335878
0.388	0.142115935114504
0.39	0.141062340966921
0.392	0.139819895038168
0.394	0.138378657760814
0.396	0.13671875
0.398	0.134124522900763
0.4	0.131957697201018
0.402	0.131947757633588
0.404	0.130814646946565
0.406	0.129979723282443
0.408	0.126918336513995
0.41	0.125298187022901
0.412	0.124065680661578
0.414	0.124006043256997
0.416	0.121690124045802
0.418	0.122157283715013
0.42	0.120775683842239
0.422	0.118867286895674
0.424	0.121292541348601
0.426	0.118628737277354
0.428	0.119225111323155
0.43	0.114215569338422
0.432	0.115428196564885
0.434	0.114155931933842
0.436	0.11328125
0.438	0.109673187022901
0.44	0.110418654580153
0.442	0.10921596692112
0.444	0.108947598600509
0.446	0.105916030534351
0.448	0.104226304071247
0.45	0.104882315521628
0.452	0.106661498091603
0.454	0.103361561704835
0.456	0.101135098600509
0.458	0.101979961832061
0.46	0.100459208015267
0.462	0.102019720101781
0.464	0.099614344783715
0.466	0.0999423505089058
0.468	0.0999224713740458
0.47	0.0981035305343511
0.472	0.0966225349872774
0.474	0.0960460400763359
0.476	0.0946048027989822
0.478	0.0953403307888041
0.48	0.0946445610687023
0.482	0.0918913008905852
0.484	0.0921596692111959
0.486	0.093362356870229
0.488	0.0913744433842239
0.49	0.0896151399491094
0.492	0.0894859255725191
0.494	0.088273298346056
0.496	0.0886510019083969
0.498	0.0872594624681934
0.5	0.0847348123409669
0.502	0.0846851145038168
0.504	0.0859673187022901
0.506	0.0844068066157761
0.508	0.0837309160305344
0.51	0.0836513994910942
